Scrip,S.N.,Code,Address,District,Branch Name,Open Date,Bank Type
NMFBS,9,14037010,"9, Haripur Municipality",Sarlahi,"Haripur, Sarlahi",20/11/2014,MF
NMFBS,10,14037011,"2, Janakpurdham Sub-Metropolitian City",Dhanusa,"Bindi, Dhanusha",21/11/2014,MF
NMFBS,11,14037012,"7, Dhanushadham Municipality",Dhanusa,"Dharapani, Dhanusha",19/01/2015,MF
NMFBS,12,14037013,"6, Balephi Rural Municipality",Sindhupalchok,"Khandichaur, Sindhupalanchok",25/02/2015,MF
NMFBS,13,14037014,"9, Dhangadhimai Municipality",Siraha,"Dhangadhi, Siraha",06/06/2015,MF
NMFBS,14,14037015,"4, Mirchaiya Municipality",Siraha,"Fulwariya, Siraha",17/06/2015,MF
NMFBS,15,14037016,"8, Sundarharaicha Municipality",Morang,"Sundarpur, Morang",27/05/2015,MF
NMFBS,16,14037017,"5, Katahari Rural Municipality",Morang,"Katahari, MOrang",28/05/2015,MF
NMFBS,17,14037018,"4, Suryodaya Municipality",Ilam,Pashupati Nagar Ilam,11/12/2015,MF
NMFBS,18,14037019,"5, Balan-Bihul Rural Municipality",Saptari,"Rup Nagar, Saptari",11/12/2015,MF
NMFBS,19,14037020,"6, Surunga Municipality",Saptari,"Madhupatti, Saptari",11/12/2015,MF
NMFBS,20,14037021,"4, Triyuga Municipality",Udayapur,"Deuri, Udayapur",11/12/2015,MF
NMFBS,21,14037022,"4, Tansen Municipality",Palpa,"Telgha, Palpa",14/01/2016,MF
NMFBS,22,14037023,"5, Baijanath Rural Municipality",Banke,"Bankatuwa, Banke",26/01/2016,MF
NMFBS,23,14037024,"5, Bedkot Municipality",Kanchanpur,"Sudha, Kanchanpur",12/01/2016,MF
NMFBS,24,14037025,"5, Dhangadhi Sub-Metropolitian City",Kailali,"Geta, Kailali",11/01/2016,MF
NMFBS,25,14037026,"6, Shitaganga Municipality",Arghakhanchi,"jaluke, Arghakhanchi",14/10/2016,MF
NMFBS,26,14037027,"6, Banganga Municipality",Kapilbastu,"Kopuwa, Kapilwastu",14/10/2016,MF
NMFBS,27,14037028,"5, Hanumannagar Kankalini Municipality",Saptari,"Joginiya-1, Saptari",14/10/2016,MF
NMFBS,28,14037029,"4, Hetauda Sub-Metropolitian City",Makwanpur,"Padampokhari, Makawanpur",14/10/2016,MF
NMFBS,29,14037030,"7, Thakre Rural Municipality",Dhading,"Goganpani, Dhading",14/10/2016,MF
NMFBS,30,14037031,"4, Bandipur Rural Municipality",Tanahu,"Manpang, tanahu",13/11/2016,MF
NMFBS,31,14037032,"4, Myagde Rural Municipality",Tanahu,"Ghashikuwa, Tanahu",13/11/2016,MF
NMFBS,32,14037033,"8, Badhaiyatal Rural Municipality",Bardiya,Sitala,17/08/2017,MF
NMFBS,33,14037034,"2, Bardagoriya Rural Municipality",Kailali,Bouniya,17/08/2018,MF
NMFBS,34,14037035,"13, Tilottama Municipality",Rupandehi,Bhalbadi,17/08/2018,MF
NMFBS,35,14037036,"13, Ramgram Municipality",Nawalparasi West,Hakui,17/08/2017,MF
NMFBS,36,14037037,"2, Pokhariya Municipality",Parsa,Pokhariya,17/08/2017,MF
NMFBS,37,14037038,"7, Simroungadh Municipality",Bara,Simrangaud,17/08/2017,MF
NMFBS,38,14037039,"7, Godaita Municipality",Sarlahi,Godaita,17/08/2017,MF
NMFBS,39,14037040,"4, Jaleshwor Municipality",Mahottari,Jaleshwar,17/08/2017,MF
NMFBS,40,14037041,"6, Kolhabi Municipality",Bara,Sapahi,17/08/2017,MF
NMFBS,41,14037042,"6, Belouri Municipality",Kanchanpur,Belauri,01/09/2018,MF
NMFBS,42,14037043,"8, Gauriganga Municipality",Kailali,Masuriya,01/09/2018,MF
NMFBS,43,14037044,"3, Geruwa Rural Municipality",Bardiya,Shantibazar,01/09/2018,MF
NMFBS,44,14037045,"8, Dullu Municipality",Dailekh,"Dullu, Dailekh",01/09/2018,MF
NMFBS,45,14037046,"8, Gurbhakot Municipality",Surkhet,"Mehelkuna, Surkhet",01/09/2018,MF
NMFBS,46,14037047,"4, Haripurwa Municipality",Sarlahi,"Haripurwa, Sarlahi",01/09/2018,MF
NMFBS,47,14037048,"6, Ram Gopalpur Municipality",Mahottari,"Ramgopalpur, Mahottari",01/09/2018,MF
NMFBS,48,14037049,"6, Bideha Municipality",Dhanusa,Tinkoria,01/09/2018,MF
NMFBS,49,14037050,"1, Bhagawanpur Rural Municipality",Siraha,Bhagwanpur,01/09/2018,MF
NMFBS,50,14037051,"13, Mechinagar Municipality",Jhapa,"Charali, Jhapa",01/09/2018,MF
NMFBS,51,14037052,"3, Nilkhantha Municipality",Dhading,Central Office,11/06/2014,MF
NMFBS,52,14037053,"11, Tinpatan Rural Municipality",Sindhuli,Chakmake Bazar,12/11/2019,MF
NMFBS,53,14037054,"6, Bagmati Rural Municipality",Makwanpur,Phaparbari,24/11/2019,MF
NMFBS,54,14037055,"1, Ganyapdhura Rural Municipality",Dadeldhura,Bhagetada,02/12/2019,MF
NMFBS,55,14037056,"5, Bode Barsain Municipality",Saptari,Barsain,16/12/2019,MF
NMFBS,56,14037057,"3, Rajpur Municipality",Rautahat,Rajpur,16/12/2019,MF
NMFBS,57,14037058,"2, Madhuwan Municipality",Bardiya,Orali Bazar,16/12/2019,MF
NMFBS,58,14037059,"5, Gaushala Municipality",Mahottari,Gaushala,16/12/2019,MF
NMFBS,59,14037060,"2, Paterwa Sugauli Rural Municipality",Parsa,Rangpur,16/12/2019,MF
NMFBS,60,14037061,"2, Susta Rural Municipality",Nawalparasi West,Kudia,17/12/2019,MF
NMFBS,61,14037062,"1, Yamunamai Rural Municipality",Rautahat,Sukdev Chowk,16/12/2019,MF
NMFBS,62,14037063,"5, Katahariya Municipality",Rautahat,Katahariya,05/01/2020,MF
NMFBS,63,14037064,"8, Siraha Municipality",Siraha,Lavkatol,27/12/2019,MF
NMFBS,64,14037065,"6, Rapti Sonari Rural Municipality",Banke,Phatepur,13/01/2020,MF
NMFBS,65,14037066,"3, Bariyarpatti Rural Municipality",Siraha,Bariyarpati,10/01/2020,MF
NMFBS,66,14037067,"5, Dakneshwori Municipality",Saptari,Patobazzar,17/12/2019,MF
NMFBS,67,14037068,"9, Thaha Municipality",Makwanpur,head office,14/07/2021,MF
NMFBS,68,14037069,"9, Thaha Municipality",Makwanpur,Chitlang,14/07/2021,MF
NMFBS,69,14037070,"8, Bagmati Rural Municipality",Makwanpur,Pharperbari,14/07/2021,MF
NMFBS,70,14037071,"5, Bagmati Rural Municipality",Lalitpur,Bhattedanda,14/07/2021,MF
NMFBS,71,14037072,"3, Nagarjun Municipality",Kathmandu,Kathmandu,14/07/2021,MF
NMFBS,72,14037073,"3, Kakani Rural Municipality",Nuwakot,Okharpauwa,14/07/2021,MF
NMFBS,73,14037074,"1, Runtigadhi Rural Municipality",Rolpa,Holeri,14/07/2021,MF
NMFBS,74,14037075,"2, Madi Rural Municipality",Rolpa,Ghartigaun,14/07/2021,MF
NMFBS,75,14037076,"2, Sunil Smriti Rural Municipality",Rolpa,Libang,14/07/2021,MF
NMFBS,76,14037077,"3, Raksirang Rural Municipality",Makwanpur,Raksirang,14/07/2021,MF
NMFBS,77,14037078,"6, Jiri Municipality",Dolakha,Jiri,14/07/2021,MF
NMFBS,78,14037079,"3, Makawanpurgadhi Rural Municipality",Makwanpur,Ambhanjyang,14/07/2021,MF
NMFBS,79,14037080,"3, Kailash Rural Municipality",Makwanpur,Dandabas,14/07/2021,MF
NMFBS,80,14037081,"9, Chhatreshwori Rural Municipality",Salyan,Bagchaur,14/07/2021,MF
NMFBS,81,14037082,"5, Musikot Municipality",Rukum West,Serigaun,14/07/2021,MF
NMFBS,82,14037083,"1, Thawang Rural Municipality",Rolpa,Thawang,14/07/2021,MF
NMFBS,83,14037084,"2, Sunil Smriti Rural Municipality",Rolpa,Khungri,14/07/2021,MF
NMFBS,84,14037085,"1, Kumakh Rural Municipality",Salyan,Amra,14/07/2021,MF
NMFBS,85,14037086,"12, Gurbhakot Municipality",Surkhet,Botechour,14/07/2021,MF
NMFBS,86,14037087,"9, Aathabisakot Municipality",Rukum West,Aathbiskot,14/07/2021,MF
NMFBS,87,14037088,"2, Katahariya Municipality",Rautahat,Katahariya,14/07/2021,MF
NMFBS,88,14037089,"2, Dhobini Rural Municipality",Parsa,Langadi,14/07/2021,MF
NMFBS,89,14037090,"7, Paterwa Sugauli Rural Municipality",Parsa,Rangapur,14/07/2021,MF
NMFBS,90,14037091,"4, Hupsekot Rural Municipality",Nawalparasi East,Beluwa,14/07/2021,MF
NMFBS,91,14037092,"10, Chandrapur Municipality",Rautahat,Balchanpur,14/07/2021,MF
NMFBS,92,14037093,"3, Doramba Rural Municipality",Ramechhap,Doramba,14/07/2021,MF
NMFBS,93,14037094,"1, Yamunamai Rural Municipality",Rautahat,Sukdev,14/07/2021,MF
NMFBS,94,14037095,"8, Rapti Rural Municipality",Dang,Pipari,14/07/2021,MF
NMFBS,95,14037096,"3, Kispang Rural Municipality",Nuwakot,kispang,14/07/2021,MF
NMFBS,96,14037097,"3, Pheta Rural Municipality",Bara,pheta,14/07/2021,MF
NMFBS,97,14037098,"7, Manara Shisawa Municipality",Mahottari,sarpallo,14/07/2021,MF
NMFBS,98,14037099,"5, Bindabasini Rural Municipality",Parsa,parsauni,14/07/2021,MF
NMFBS,99,14037100,"6, Loharpatti Municipality",Mahottari,Loharpatti,14/07/2021,MF
NMFBS,100,14037101,"5, Patarasi Rural Municipality",Jumla,Patarasi,14/07/2021,MF
NMFBS,101,14037102,"6, Tilagupha Municipality",Kalikot,nagma,14/07/2021,MF
NMFBS,102,14037103,"4, Aathbis Municipality",Dailekh,rakamkarnali,14/07/2021,MF
WNLB,1,14038001,"1, Melanchi Municipality",Sindhupalchok,Fatakshila Branch,17/01/2016,MF
WNLB,2,14038002,"5, Uttargaya Rural Municipality",Rasuwa,Betrawati Branch,25/03/2016,MF
WNLB,3,14038003,"4, Helambu Rural Municipality",Sindhupalchok,Gyalthum Branch,09/05/2016,MF
WNLB,4,14038004,"5, Choutara Sangachowkgadhi Municipality",Sindhupalchok,Chautara (Erkhu) Branch,09/05/2016,MF
WNLB,5,14038005,"1, Likhu Rural Municipality",Nuwakot,Dhikure Branch,09/05/2016,MF
WNLB,6,14038006,"1, Balephi Rural Municipality",Sindhupalchok,Jalbire Branch,01/06/2016,MF
WNLB,7,14038007,"1, Melanchi Municipality",Sindhupalchok,Bhotechaur Branch,10/07/2017,MF
WNLB,8,14038008,"7, Belkotgadhi Municipality",Nuwakot,Ratmate Branch,06/07/2017,MF
WNLB,9,14038009,"5, Gosaikunda Rural Municipality",Rasuwa,Syafrubeshi Branch,17/05/2018,MF
WNLB,10,14038010,"8, Bhumlu Rural Municipality",Kavrepalanchok,Bhumlutar Branch,18/11/2018,MF
WNLB,11,14038011,"6, Panchkhal Municipality",Kavrepalanchok,Tinpiple Branch,18/11/2018,MF
WNLB,12,14038012,"9, Dhulikhel Municipality",Kavrepalanchok,Kavre Bhanjyang Branch,02/12/2018,MF
WNLB,13,14038013,"9, Roshi Rural Municipality",Kavrepalanchok,Mangaltar Branch,10/12/2018,MF
WNLB,14,14038014,"6, Mandan Deupur Municipality",Kavrepalanchok,Sipaghat Branch,23/12/2018,MF
WNLB,15,14038015,"13, Banepa Municipality",Kavrepalanchok,Bhaisepati Branch,27/12/2018,MF
WNLB,16,14038016,"10, Melanchi Municipality",Sindhupalchok,Melamchi Branch,15/05/2019,MF
WNLB,17,14038017,"6, Thakre Rural Municipality",Dhading,Mahadevbesi Branch,12/08/2019,MF
WNLB,18,14038018,"13, Melanchi Municipality",Sindhupalchok,Head office,01/11/2021,MF
WNLB,19,14038019,"29, Kathmandu Metropolitian City",Kathmandu,Kathmandu Branch,01/11/2021,MF
WNLB,20,14038020,"10, Lalitpur Metropolitian City",Lalitpur,Lalitpur,01/11/2021,MF
WNLB,21,14038021,"9, Bhaktapur Municipality",Bhaktapur,Bhaktapur,01/11/2021,MF
WNLB,22,14038022,"1, Gosaikunda Rural Municipality",Rasuwa,Rasuwa,01/11/2021,MF
WNLB,23,14038023,"7, Galchhi Rural Municipality",Dhading,Galchhi Branch,01/11/2021,MF
USLB,1,14039000,"12, Siddharthanagar Municipality",Rupandehi,Central office,16/12/2013,MF
USLB,2,14039002,"5, Shivaraj Municipality",Kapilbastu,Shivapur Branch,13/02/2015,MF
USLB,3,14039003,"3, Banganga Municipality",Kapilbastu,Boadgaun Branch,13/02/2015,MF
USLB,4,14039004,"2, Krishnanagar Municipality",Kapilbastu,Krishnanagar Branch,13/03/2015,MF
USLB,5,14039005,"7, Baganaskali Rural Municipality",Palpa,Ghorbanda Branch,13/03/2015,MF
USLB,6,14039006,"4, Buddhabhumi Municipality",Kapilbastu,Gorusinge Branch,13/03/2015,MF
USLB,7,14039007,"8, Kapilbastu Municipality",Kapilbastu,Mainihawa Branch,31/05/2015,MF
USLB,8,14039008,"1, Mayadevi Rural Municipality",Kapilbastu,Pakadi Branch,31/05/2015,MF
USLB,9,14039009,"1, Rurukshetra Rural Municipality",Gulmi,Ridi Branch,31/05/2015,MF
USLB,10,14039010,"3, Gulmi Durbar Rural Municipality",Gulmi,Netabazar Branch,31/05/2015,MF
USLB,11,14039011,"7, Sandhikharka Municipality",Arghakhanchi,Fudbang Branch,31/05/2015,MF
USLB,12,14039012,"4, Mayadevi Rural Municipality",Rupandehi,Hatibangai Branch,01/01/2016,MF
USLB,13,14039013,"11, Devdaha Municipality",Rupandehi,Shankarpur Branch,02/05/2016,MF
USLB,14,14039014,"14, Baglung Municipality",Baglung,Narayansthan Branch,23/05/2016,MF
USLB,15,14039015,"3, Kotahimai Rural Municipality",Rupandehi,Maryadpur Branch,05/08/2016,MF
USLB,16,14039016,"3, Mandavi Rural Municipality",Pyuthan,Jaspur Branch,05/08/2016,MF
USLB,17,14039018,"17, Pyuthan Municipality",Pyuthan,Maranthana Branch,16/08/2016,MF
USLB,18,14039019,"12, Kushma Municipality",Parbat,Chuwa Branch,16/08/2016,MF
USLB,19,14039020,"9, Kanchan Rural Municipality",Rupandehi,Haraiya Branch,12/04/2017,MF
USLB,20,14039021,"4, Kanchan Rural Municipality",Rupandehi,Gajedi Branch,11/04/2017,MF
USLB,21,14039022,"4, Gaidahawa Rural Municipality",Rupandehi,Mangalpur Branch,12/04/2017,MF
USLB,22,14039023,"6, Rohini Rural Municipality",Rupandehi,Dhakdhai Branch,18/04/2017,MF
USLB,23,14039024,"1, Om Satiya Rural Municipality",Rupandehi,Padsari Branch,18/04/2017,MF
USLB,24,14039025,"5, Suddhodhan Rural Municipality",Rupandehi,Bakuli Branch,19/04/2017,MF
USLB,25,14039026,"3, Jaljala Rural Municipality",Parbat,Mallajmajhphant Branch,19/04/2017,MF
USLB,26,14039027,"10, Sainamaina Municipality",Rupandehi,Bansgadi Branch,18/04/2017,MF
USLB,27,14039028,"12, Butwal Sub-Metropolitian City",Rupandehi,Nayagaun Branch,19/04/2017,MF
USLB,28,14039029,"16, Lumbini Sanskritik Municipality",Rupandehi,Mahilwar Branch,19/04/2017,MF
USLB,29,14039030,"2, Maharajganj Municipality",Kapilbastu,Maharajgunj Branch,14/11/2017,MF
USLB,30,14039031,"1, Baglung Municipality",Baglung,Baglung Branch,17/12/2018,MF
USLB,31,14039032,"7, Rampur Municipality",Palpa,Rampur Branch,21/02/2018,MF
USLB,32,14039033,"1, Tilottama Municipality",Rupandehi,Yogikuti,22/02/2018,MF
USLB,33,14039034,"10, Devdaha Municipality",Rupandehi,Bhaluhi,22/02/2018,MF
USLB,34,14039035,"2, Mangala Rural Municipality",Myagdi,Babiyachaur,05/06/2018,MF
USLB,35,14039036,"3, Gharpajhong Rural Municipality",Mustang,Jomsom,05/06/2018,MF
USLB,36,14039037,"6, Rupa Rural Municipality",Kaski,Rajako Chautara,28/10/2018,MF
USLB,37,14039038,"3, Putalibazar Municipality",Syangja,Badkhola,28/10/2018,MF
USLB,38,14039039,"9, Bheriganga Municipality",Surkhet,Jahare,28/10/2018,MF
USLB,39,14039040,"2, Rolpa Municipality",Rolpa,liwang,28/10/2018,MF
USLB,40,14039041,"11, Banagad Kupinde Municipality",Salyan,Baluwa Shangrahi,28/10/2018,MF
USLB,41,14039042,"11, Hariwan Municipality",Sarlahi,Province Office,10/07/2020,MF
USLB,42,14039043,"9, Hariwan Municipality",Sarlahi,Hariwon Branch,10/07/2020,MF
USLB,43,14039044,"1, Bardibas Municipality",Mahottari,Bardibash Branch,10/07/2020,MF
USLB,44,14039045,"8, Chandrapur Municipality",Rautahat,Santpur Branch,10/07/2020,MF
USLB,45,14039046,"7, Ishworpur Municipality",Sarlahi,Bayalbas Branch,10/07/2020,MF
USLB,46,14039048,"7, Barahathawa Municipality",Sarlahi,Barahathawa Branch,10/07/2020,MF
USLB,47,14039049,"8, Garuda Municipality",Rautahat,Birta Branch,10/07/2020,MF
USLB,48,14039050,"12, Gaushala Municipality",Mahottari,Kantibazar,10/07/2020,MF
USLB,49,14039051,"5, Haripurwa Municipality",Sarlahi,Haripurwa,10/07/2020,MF
USLB,50,14039052,"7, Boudhimai Municipality",Rautahat,Bankulbazar,10/07/2020,MF
USLB,51,14039053,"5, Bhangaha Municipality",Mahottari,Bhangaha Branch,10/07/2020,MF
USLB,52,14039054,"2, Mahottari Rural Municipality",Mahottari,Mahottari,10/07/2020,MF
USLB,53,14039055,"6, Kabilashi Municipality",Sarlahi,Madanpur Branch,10/07/2020,MF
USLB,54,14039056,"6, Samsi Rural Municipality",Mahottari,Shamsi Branch,10/07/2020,MF
USLB,55,14039057,"3, Bishnu Rural Municipality",Sarlahi,Madhuwan Branch,10/07/2020,MF
USLB,56,14039058,"4, Balara Municipality",Sarlahi,Balara Branch,10/07/2020,MF
USLB,57,14039059,"4, Susta Rural Municipality",Nawalparasi West,Narsahi,09/11/2020,MF
USLB,58,14039060,"3, Pratapapur Rural Municipality",Nawalparasi West,Somani,09/11/2020,MF
USLB,59,14039061,"2, Palhinandan Rural Municipality",Nawalparasi West,Amanigung,09/11/2020,MF
USLB,60,14039062,"3, Mithila Bihari Municipality",Dhanusa,Mithileshwar,13/11/2020,MF
USLB,61,14039063,"9, Sabaila Municipality",Dhanusa,Bhathihan Chowk,13/11/2020,MF
USLB,62,14039064,"5, Aurahi Rural Municipality",Dhanusa,Harsaha,13/11/2020,MF
USLB,63,14039065,"3, Nagarain Municipality",Dhanusa,Phulgama,13/11/2020,MF
USLB,64,14039066,"3, Lahan Municipality",Siraha,Milan chowk,13/11/2020,MF
USLB,65,14039067,"4, Nawarajpur Rural Municipality",Siraha,Sonbarsa Chowk,13/11/2020,MF
USLB,66,14039068,"1, Laxmipur Patari Rural Municipality",Siraha,Rampur  Bazar,13/11/2020,MF
USLB,67,14039069,"8, Dhangadhimai Municipality",Siraha,Kashaha Chowk,13/11/2020,MF
USLB,68,14039070,"7, Bode Barsain Municipality",Saptari,Barshain,13/11/2020,MF
USLB,69,14039071,"5, Khadak Municipality",Saptari,Kharchuhiya,13/11/2020,MF
USLB,70,14039072,"4, Bansgadhi Municipality",Bardiya,Materiya,25/11/2020,MF
USLB,71,14039073,"4, Madhuwan Municipality",Bardiya,Beluwa Chowk,25/11/2020,MF
USLB,72,14039074,"3, Badhaiyatal Rural Municipality",Bardiya,Bholagadhi,25/11/2020,MF
USLB,73,14039075,"7, Barbardiya Municipality",Bardiya,Shiwani,25/11/2020,MF
USLB,74,14039076,"2, Duduwa Rural Municipality",Banke,Betahani,25/11/2020,MF
USLB,75,14039077,"2, Janaki Rural Municipality",Banke,Belbhar,25/11/2020,MF
USLB,76,14039078,"3, Prasauni Rural Municipality",Bara,Ghandak Chowk,26/11/2020,MF
USLB,77,14039079,"4, Baragadhi Rural Municipality",Bara,Langada Chowk,26/11/2020,MF
USLB,78,14039080,"10, Phatuwa Bijayapur Municipality",Rautahat,Dudhiyawa,30/11/2020,MF
USLB,79,14039081,"7, Rapti Rural Municipality",Dang,Sisahaniya,18/12/2020,MF
USLB,80,14039082,"4, Shantinagar Rural Municipality",Dang,Jumlekula,08/02/2021,MF
USLB,81,14039083,"5, Belouri Municipality",Kanchanpur,Shantipur,08/02/2021,MF
USLB,82,14039084,"9, Bedkot Municipality",Kanchanpur,Sundrapur,08/02/2021,MF
USLB,83,14039085,"8, Lamki Chuha Municipality",Kailali,Gapka,08/02/2021,MF
USLB,84,14039086,"6, Joshipur Rural Municipality",Kailali,Simeri,08/02/2021,MF
NADEP,1,14041001,"1, Gajuri Rural Municipality",Dhading,"Gajuri, Dhading",15/05/2015,MF
NADEP,2,14041002,"15, Lalitpur Metropolitian City",Lalitpur,"Satdobaato,Kathmandu",17/10/2004,MF
NADEP,3,14041003,"4, Hetauda Sub-Metropolitian City",Makwanpur,"Hetauda, Makaunpur",10/04/2007,MF
NADEP,4,14041004,"3, Biratnagar Metropolitian City",Morang,"Biratnagar, Morang",16/05/2003,MF
NADEP,5,14041005,"4, Birtamod Municipality",Jhapa,"Area Office Birtamod, Jhapa",01/01/2005,MF
NADEP,6,14041007,"4, Rangeli Municipality",Morang,"Rangeli, Morang",25/11/1997,MF
NADEP,7,14041008,"1, Katahari Rural Municipality",Morang,"Katahari, Morang",16/11/2001,MF
NADEP,8,14041009,"14, Biratnagar Metropolitian City",Morang,"Biratnagar, Morang",17/09/2006,MF
NADEP,9,14041010,"2, Budhiganga Rural Municipality",Morang,"Tanki, Morang",16/05/2003,MF
NADEP,10,14041011,"6, Itahari Sub-Metropolitian City",Sunsari,"Itahari Branch, Sunsari",09/09/2005,MF
NADEP,11,14041012,"1, Sundarharaicha Municipality",Morang,"Harichha, Morang",01/08/2005,MF
NADEP,12,14041013,"3, Inaruwa Municipality",Sunsari,"Inaruwa, Sunsari",06/04/2005,MF
NADEP,13,14041014,"1, Saptakoshi Municipality",Saptari,"Fattepur, Saptari",16/07/2016,MF
NADEP,14,14041015,"4, Urlabari Municipality",Morang,"Urlabari branch, Morang",07/01/2006,MF
NADEP,15,14041016,"6, Kachanakawal Rural Municipality",Jhapa,"Baniyani Branch,Jhapa",13/08/2003,MF
NADEP,16,14041017,"7, Bhadrapur Municipality",Jhapa,"Bhadrapur branch,Jhapa",14/04/2004,MF
NADEP,17,14041018,"4, Birtamod Municipality",Jhapa,"Birtamod branch, Jhapa",10/09/2005,MF
NADEP,18,14041019,"10, Mechinagar Municipality",Jhapa,"Dhulabari Branch,Jhapa",01/12/2005,MF
NADEP,19,14041020,"6, Damak Municipality",Jhapa,"Damak Branch, Jhapa",23/04/2006,MF
NADEP,20,14041021,"3, Buddhashanti Rural Municipality",Jhapa,"Budhabare Branch, Jhapa",14/12/2006,MF
NADEP,21,14041022,"14, Godawari Municipality",Lalitpur,"Thaiba, Lalitpur",01/02/2005,MF
NADEP,22,14041023,"11, Godawari Municipality",Lalitpur,"Chapagau, Lalitpur",01/12/2005,MF
NADEP,23,14041024,"8, Mahalaxmi Municipality",Lalitpur,"Lubhu, Lalitpur",19/01/2007,MF
NADEP,24,14041025,"8, Chandragiri Municipality",Kathmandu,"Satungal, Kathmandu",18/11/2007,MF
NADEP,25,14041026,"5, Dakshinkali Municipality",Kathmandu,"Pharping, Kathmandu",13/01/2008,MF
NADEP,26,14041027,"14, Tarakeshwor Municipality",Kathmandu,"Balaju, Kathmandu",25/03/2008,MF
NADEP,27,14041028,"6, Gokarneshwor Municipality",Kathmandu,"Jorpati, Kathmandu",18/08/2008,MF
NADEP,28,14041029,"4, Madhyapur Thimi Municipality",Bhaktapur,"Thimi, Bhaktapur",16/07/2008,MF
NADEP,29,14041030,"10, Bhaktapur Municipality",Bhaktapur,"Kamalbinayak, Bhaktapur",17/09/2012,MF
NADEP,30,14041031,"4, Bidur Municipality",Nuwakot,"Battar, Nuwakot",18/10/2007,MF
NADEP,31,14041032,"6, Likhu Rural Municipality",Nuwakot,"Chhahare, Nuwakot",16/07/2012,MF
NADEP,32,14041033,"1, Gajuri Rural Municipality",Dhading,"Gajuri, Dhading",27/12/2007,MF
NADEP,33,14041034,"6, Dhunibenshi Municipality",Dhading,"Dharke, Dhading",14/05/2012,MF
NADEP,34,14041035,"1, Kalaiya Sub-Metropolitian City",Bara,"Kalaiya, Bara",02/11/2008,MF
NADEP,35,14041036,"4, Prasauni Rural Municipality",Bara,"Prasauni, Bara",10/04/2007,MF
NADEP,36,14041037,"1, Jitpur Simara Sub-Metropolitian City",Bara,"Simara, Bara",18/11/2007,MF
NADEP,37,14041038,"4, Hetauda Sub-Metropolitian City",Makwanpur,"Hetauda, Makaunpur",27/09/2008,MF
NADEP,38,14041039,"4, Thaha Municipality",Makwanpur,"Palung, Makaunpur",15/01/2008,MF
NADEP,39,14041040,"19, Hetauda Sub-Metropolitian City",Makwanpur,"Bastipur, Makawanpur",07/10/2012,MF
NADEP,40,14041041,"5, Kalika Rural Municipality",Rasuwa,"Bogatitar, Rasuwa",19/08/2016,MF
NADEP,41,14041042,"3, Kapurkot Rural Municipality",Salyan,"Kapurkot, Salyan",12/07/2016,MF
NADEP,42,14041046,"3, Nagarjun Municipality",Kathmandu,NADEP Contact Office Kathmandu,01/01/2019,MF
NADEP,43,14041047,"4, Tikapur Municipality",Kailali,AO Attariya Kailali,25/06/2017,MF
NADEP,44,14041048,"8, Belouri Municipality",Kanchanpur,Belauri,25/07/2017,MF
NADEP,45,14041049,"11, Shuklaphanta Municipality",Kanchanpur,Kaluwapur,25/06/2017,MF
NADEP,46,14041050,"11, Siddhicharan Municipality",Okhaldhunga,Okhaldhunga Branch,16/07/2016,MF
NADEP,47,14041051,"9, Bhojpur Municipality",Bhojpur,Bhojpur Branch,16/07/2016,MF
NADEP,48,14041052,"1, Diktel Rupakot Municipality",Khotang,Diktel Branch,16/07/2016,MF
NADEP,49,14041053,"3, Butwal Sub-Metropolitian City",Rupandehi,Area Office Butwal,25/06/2017,MF
NADEP,50,14041054,"6, Runtigadhi Rural Municipality",Rolpa,Holeri,15/07/2016,MF
NADEP,51,14041055,"4, Sworgadwari Municipality",Pyuthan,Bhingri,12/02/2017,MF
NADEP,52,14041056,"1, Kapilbastu Municipality",Kapilbastu,Taulihawa,19/06/2017,MF
NADEP,53,14041057,"1, Shivaraj Municipality",Kapilbastu,Shivapur,19/06/2017,MF
NADEP,54,14041058,"1, Sandhikharka Municipality",Arghakhanchi,Sandikharka,20/06/2017,MF
NADEP,55,14041059,"4, Rurukshetra Rural Municipality",Gulmi,Baletaxer,21/06/2017,MF
NADEP,56,14041060,"3, Ribdikot Rural Municipality",Palpa,Harthok,21/06/2017,MF
NADEP,57,14041061,"1, Om Satiya Rural Municipality",Rupandehi,Om Satiya,05/07/2018,MF
NADEP,58,14041062,"2, Pratapapur Rural Municipality",Nawalparasi West,Gopigunj,05/07/2018,MF
NADEP,59,14041063,"9, Butwal Sub-Metropolitian City",Rupandehi,Butwal,05/07/2018,MF
NADEP,60,14041065,"13, Devchuli Municipality",Nawalparasi East,Devchuli,05/07/2018,MF
NADEP,61,14041066,"29, Pokhara Metropolitian City",Kaski,Area Office Pokhara,15/07/2018,MF
NADEP,62,14041067,"29, Pokhara Metropolitian City",Kaski,Lekhnath Sub-Branch,01/07/2017,MF
NADEP,63,14041068,"25, Pokhara Metropolitian City",Kaski,Hemja Sub-branch,01/06/2018,MF
NADEP,64,14041070,"4, Madhya Nepal Municipality",Lamjung,Madhya Nepal Sub-Branch,01/06/2018,MF
NADEP,65,14041071,"11, Kushma Municipality",Parbat,Kushma Sub branch,01/06/2017,MF
NADEP,66,14041072,"4, Beni Municipality",Myagdi,Beni Sub-Branch,01/06/2018,MF
NADEP,67,14041073,"3, Galkot Municipality",Baglung,Galkot Sub-Branch,01/06/2018,MF
